INFO 2024-10-07 19:16:31,039 autoreload Watching for file changes with StatReloader
DEBUG 2024-10-07 19:16:31,604 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\pymongo\collection.py first seen with mtime 1727717029.2028894
DEBUG 2024-10-07 19:16:31,604 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\bson\decimal128.py first seen with mtime 1727717029.1604056
DEBUG 2024-10-07 19:16:31,604 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\contrib\admin\templatetags\log.py first seen with mtime 1727728868.3045075
DEBUG 2024-10-07 19:16:31,604 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\djongo\sql2mongo\converters.py first seen with mtime 1727709603.8789668
DEBUG 2024-10-07 19:16:31,604 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\queue.py first seen with mtime 1712654418.0
DEBUG 2024-10-07 19:16:31,604 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\utils\functional.py first seen with mtime 1727728871.109006
DEBUG 2024-10-07 19:16:31,605 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\tokenize.py first seen with mtime 1712654418.0
DEBUG 2024-10-07 19:16:31,605 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\djongo\database.py first seen with mtime 1727709603.8500428
DEBUG 2024-10-07 19:16:31,605 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\utils\asyncio.py first seen with mtime 1727728871.0940545
DEBUG 2024-10-07 19:16:31,605 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\bson\binary.py first seen with mtime 1727717029.1558037
DEBUG 2024-10-07 19:16:31,605 autoreload File D:\django\tasks whatsapp\task_manager\tasks\forms.py first seen with mtime 1728051200.941382
DEBUG 2024-10-07 19:16:31,605 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\core\files\move.py first seen with mtime 1727728870.7808857
DEBUG 2024-10-07 19:16:31,606 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\utils\connection.py first seen with mtime 1727728871.0980413
DEBUG 2024-10-07 19:16:31,606 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\bson\int64.py first seen with mtime 1727717029.1746738
DEBUG 2024-10-07 19:16:31,606 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\db\migrations\operations\base.py first seen with mtime 1727728870.9075453
DEBUG 2024-10-07 19:16:31,606 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\asyncio\locks.py first seen with mtime 1712654418.0
DEBUG 2024-10-07 19:16:31,606 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\pymongo\monotonic.py first seen with mtime 1727717029.2295394
DEBUG 2024-10-07 19:16:31,606 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\db\migrations\operations\__init__.py first seen with mtime 1727728870.9075453
DEBUG 2024-10-07 19:16:31,607 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\core\checks\security\csrf.py first seen with mtime 1727728870.7749002
DEBUG 2024-10-07 19:16:31,607 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\core\files\uploadhandler.py first seen with mtime 1727728870.782879
DEBUG 2024-10-07 19:16:31,607 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_events.py first seen with mtime 1712654418.0
DEBUG 2024-10-07 19:16:31,607 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\core\files\storage\handler.py first seen with mtime 1727728870.7898636
DEBUG 2024-10-07 19:16:31,607 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\core\checks\model_checks.py first seen with mtime 1727728870.7649264
DEBUG 2024-10-07 19:16:31,607 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\middleware\common.py first seen with mtime 1727728871.0362015
DEBUG 2024-10-07 19:16:31,608 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\email\message.py first seen with mtime 1712654418.0
DEBUG 2024-10-07 19:16:31,608 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\json\encoder.py first seen with mtime 1712654418.0
DEBUG 2024-10-07 19:16:31,608 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\quopri.py first seen with mtime 1712654418.0
DEBUG 2024-10-07 19:16:31,608 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\concurrent\futures\thread.py first seen with mtime 1712654418.0
DEBUG 2024-10-07 19:16:31,608 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\pymongo\errors.py first seen with mtime 1727717029.2158554
DEBUG 2024-10-07 19:16:31,609 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\sqlparse\tokens.py first seen with mtime 1727882787.9015644
DEBUG 2024-10-07 19:16:31,609 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\urls\utils.py first seen with mtime 1727728871.0910566
DEBUG 2024-10-07 19:16:31,609 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\http\cookies.py first seen with mtime 1712654418.0
DEBUG 2024-10-07 19:16:31,610 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\importlib\metadata\_itertools.py first seen with mtime 1712654418.0
DEBUG 2024-10-07 19:16:31,610 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\json\decoder.py first seen with mtime 1712654418.0
DEBUG 2024-10-07 19:16:31,610 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\logging\handlers.py first seen with mtime 1712654418.0
DEBUG 2024-10-07 19:16:31,610 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\views\generic\base.py first seen with mtime 1727728871.147903
DEBUG 2024-10-07 19:16:31,610 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\importlib\_abc.py first seen with mtime 1712654418.0
DEBUG 2024-10-07 19:16:31,611 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\bson\max_key.py first seen with mtime 1727717029.1780105
DEBUG 2024-10-07 19:16:31,611 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\db\backends\base\operations.py first seen with mtime 1727728870.857679
DEBUG 2024-10-07 19:16:31,611 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\dns\renderer.py first seen with mtime 1727709584.1247647
DEBUG 2024-10-07 19:16:31,611 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\db\utils.py first seen with mtime 1727728870.8467083
DEBUG 2024-10-07 19:16:31,612 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\asgiref\sync.py first seen with mtime 1727462627.8267593
DEBUG 2024-10-07 19:16:31,612 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\contrib\admin\__init__.py first seen with mtime 1727728867.8786466
DEBUG 2024-10-07 19:16:31,612 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\db\models\sql\query.py first seen with mtime 1727728870.9464407
DEBUG 2024-10-07 19:16:31,612 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\datetime.py first seen with mtime 1712654418.0
DEBUG 2024-10-07 19:16:31,612 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\template\loader_tags.py first seen with mtime 1727728871.054157
DEBUG 2024-10-07 19:16:31,613 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\email\parser.py first seen with mtime 1712654418.0
DEBUG 2024-10-07 19:16:31,613 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\middleware\cache.py first seen with mtime 1727728871.034207
DEBUG 2024-10-07 19:16:31,614 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\dns\enum.py first seen with mtime 1727709584.110795
DEBUG 2024-10-07 19:16:31,614 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\db\models\sql\__init__.py first seen with mtime 1727728870.9424522
DEBUG 2024-10-07 19:16:31,614 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\core\paginator.py first seen with mtime 1727728870.7429855
DEBUG 2024-10-07 19:16:31,614 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\db\models\fields\proxy.py first seen with mtime 1727728870.9304843
DEBUG 2024-10-07 19:16:31,614 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\db\backends\base\__init__.py first seen with mtime 1727728870.8516946
DEBUG 2024-10-07 19:16:31,615 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\subprocess.py first seen with mtime 1712654418.0
DEBUG 2024-10-07 19:16:31,615 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\email\mime\multipart.py first seen with mtime 1712654418.0
DEBUG 2024-10-07 19:16:31,615 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\utils\dates.py first seen with mtime 1727728871.1010284
DEBUG 2024-10-07 19:16:31,615 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\utils\text.py first seen with mtime 1727728871.1259627
DEBUG 2024-10-07 19:16:31,615 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\encodings\idna.py first seen with mtime 1712654418.0
DEBUG 2024-10-07 19:16:31,616 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\pymongo\driver_info.py first seen with mtime 1727717029.2118652
DEBUG 2024-10-07 19:16:31,616 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\pymongo\encryption_options.py first seen with mtime 1727717029.2148569
DEBUG 2024-10-07 19:16:31,616 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\utils\inspect.py first seen with mtime 1727728871.113994
DEBUG 2024-10-07 19:16:31,616 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\hmac.py first seen with mtime 1712654418.0
DEBUG 2024-10-07 19:16:31,616 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\template\loaders\__init__.py first seen with mtime 1727728871.064128
DEBUG 2024-10-07 19:16:31,616 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\asgiref\__init__.py first seen with mtime 1727462627.8162673
DEBUG 2024-10-07 19:16:31,617 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\bson\errors.py first seen with mtime 1727717029.172334
DEBUG 2024-10-07 19:16:31,617 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\ctypes\wintypes.py first seen with mtime 1712654418.0
DEBUG 2024-10-07 19:16:31,617 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\pymongo\server.py first seen with mtime 1727717029.244973
DEBUG 2024-10-07 19:16:31,617 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\db\models\fields\json.py first seen with mtime 1727728870.9284897
DEBUG 2024-10-07 19:16:31,617 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\sqlparse\sql.py first seen with mtime 1727882787.9065516
DEBUG 2024-10-07 19:16:31,618 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\DLLs\unicodedata.pyd first seen with mtime 1712654462.0
DEBUG 2024-10-07 19:16:31,618 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\ssl.py first seen with mtime 1712654418.0
DEBUG 2024-10-07 19:16:31,618 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\pymongo\response.py first seen with mtime 1727717029.2409089
DEBUG 2024-10-07 19:16:31,618 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\apps\registry.py first seen with mtime 1727728867.5784495
DEBUG 2024-10-07 19:16:31,618 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\keyword.py first seen with mtime 1712654418.0
DEBUG 2024-10-07 19:16:31,618 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\core\files\locks.py first seen with mtime 1727728870.7788904
DEBUG 2024-10-07 19:16:31,619 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\contrib\admin\models.py first seen with mtime 1727728867.883633
DEBUG 2024-10-07 19:16:31,619 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\importlib\metadata\_meta.py first seen with mtime 1712654418.0
DEBUG 2024-10-07 19:16:31,619 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\html\parser.py first seen with mtime 1712654418.0
DEBUG 2024-10-07 19:16:31,619 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\db\__init__.py first seen with mtime 1727728870.84571
DEBUG 2024-10-07 19:16:31,619 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\utils\html.py first seen with mtime 1727728871.1110036
DEBUG 2024-10-07 19:16:31,619 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\core\checks\registry.py first seen with mtime 1727728870.7659242
DEBUG 2024-10-07 19:16:31,620 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\bson\dbref.py first seen with mtime 1727717029.1593866
DEBUG 2024-10-07 19:16:31,620 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\contrib\staticfiles\management\commands\runserver.py first seen with mtime 1727728870.734009
DEBUG 2024-10-07 19:16:31,620 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\contrib\staticfiles\management\commands\__init__.py first seen with mtime 1727728870.7300212
DEBUG 2024-10-07 19:16:31,620 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\utils\autoreload.py first seen with mtime 1727728871.0950513
DEBUG 2024-10-07 19:16:31,620 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\email\__init__.py first seen with mtime 1712654418.0
DEBUG 2024-10-07 19:16:31,621 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\contrib\messages\utils.py first seen with mtime 1727728869.685813
DEBUG 2024-10-07 19:16:31,621 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\asyncio\streams.py first seen with mtime 1712654418.0
DEBUG 2024-10-07 19:16:31,621 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\db\backends\ddl_references.py first seen with mtime 1727728870.8487036
DEBUG 2024-10-07 19:16:31,621 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\dns\xfr.py first seen with mtime 1727709584.1347346
DEBUG 2024-10-07 19:16:31,621 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\contrib\sessions\backends\__init__.py first seen with mtime 1727728870.1635363
DEBUG 2024-10-07 19:16:31,621 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\email\mime\nonmultipart.py first seen with mtime 1712654418.0
DEBUG 2024-10-07 19:16:31,622 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\collections\abc.py first seen with mtime 1712654418.0
DEBUG 2024-10-07 19:16:31,622 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\pymongo\ssl_support.py first seen with mtime 1727717029.256403
DEBUG 2024-10-07 19:16:31,622 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\core\exceptions.py first seen with mtime 1727728870.7419884
DEBUG 2024-10-07 19:16:31,622 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\pymongo\mongo_replica_set_client.py first seen with mtime 1727717029.2265465
DEBUG 2024-10-07 19:16:31,622 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\contrib\auth\signals.py first seen with mtime 1727728868.481035
DEBUG 2024-10-07 19:16:31,622 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\pymongo\auth_aws.py first seen with mtime 1727717029.194485
DEBUG 2024-10-07 19:16:31,623 autoreload File D:\django\tasks whatsapp\task_manager\tasks\admin.py first seen with mtime 1727462924.7429545
DEBUG 2024-10-07 19:16:31,623 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\urls\resolvers.py first seen with mtime 1727728871.090057
DEBUG 2024-10-07 19:16:31,623 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\typing.py first seen with mtime 1712654418.0
DEBUG 2024-10-07 19:16:31,623 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\contrib\staticfiles\handlers.py first seen with mtime 1727728870.7220418
DEBUG 2024-10-07 19:16:31,623 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\utils\crypto.py first seen with mtime 1727728871.0980413
DEBUG 2024-10-07 19:16:31,624 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\types.py first seen with mtime 1712654418.0
DEBUG 2024-10-07 19:16:31,624 autoreload File C:\Users\anike\AppData\Local\Programs\Python\Python312\Lib\contextvars.py first seen with mtime 1712654418.0
DEBUG 2024-10-07 19:16:31,624 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\dns\serial.py first seen with mtime 1727709584.1277542
DEBUG 2024-10-07 19:16:31,624 autoreload File D:\django\tasks whatsapp\myenv\Lib\site-packages\django\db\models\functions\math.py first seen with mtime 1727728870.940458
